ntacode,nta_name,borough_name,ntatype,ntatype_label,is_residential,count_night,population,area_km2,rate_per_1k_pop,rate_per_km2,share_noise___residential,share_noise___street/sidewalk,share_noise___commercial,share_noise___vehicle,share_noise___park,share_noise,share_noise___helicopter,share_noise___house_of_worship,count_evening,share_evening,count_early_am,share_early_am,count_core_night,share_core_night,count_predawn,share_predawn,count_late_night,late_night_share,count_weekend,count_weekday,weekend_uplift,count_warm,count_cool,warm_season_ratio,year_start,year_end
BX0401,Concourse-Concourse Village,Bronx,0,Residential/Mixed,True,3732,68692,2.4622051831522347,54.32947068071974,1515.7144601661964,0.4683815648445874,0.3654876741693462,0.022508038585209004,0.09083601286173633,0.014737406216505895,0.03778135048231511,0.0,0.0002679528403001072,1810.0,0.484994640943194,788.0,0.21114683815648447,411.0,0.11012861736334405,723.0,0.1937299035369775,717,0.19212218649517684,1707,2025,2.1074074074074076,1402,2330,1.8051502145922744,2021,2023
BX0402,Highbridge,Bronx,0,Residential/Mixed,True,3037,32025,1.2122068911648316,94.83216237314599,2505.347908954462,0.5060915377016793,0.28943035890681595,0.025024695423114918,0.1448798156075074,0.001975633849193283,0.03128086927889365,0.0,0.0013170892327955218,1423.0,0.46855449456700693,668.0,0.21995390187685215,378.0,0.12446493249917683,568.0,0.1870266710569641,657,0.21633190648666448,1275,1762,1.8090238365493758,1204,1833,1.9705400981996726,2021,2023
BX0403,Mount Eden-Claremont (West),Bronx,0,Residential/Mixed,True,3296,53166,1.2641721003167312,61.99450776812249,2607.239947135525,0.3300970873786408,0.466626213592233,0.05612864077669903,0.11953883495145631,0.003337378640776699,0.02366504854368932,0.00030339805825242716,0.00030339805825242716,1695.0,0.5142597087378641,789.0,0.23938106796116504,388.0,0.11771844660194175,424.0,0.12864077669902912,670,0.2032766990291262,1484,1812,2.0474613686534218,1430,1866,2.2990353697749195,2021,2023
BX0491,Yankee Stadium-Macombs Dam Park,Bronx,9,Park/Recreation,False,62,0,0.2611550968952172,,237.40681586190198,0.0967741935483871,0.532258064516129,0.0,0.20967741935483872,0.14516129032258066,0.016129032258064516,0.0,0.0,36.0,0.5806451612903226,21.0,0.3387096774193548,3.0,0.04838709677419355,2.0,0.03225806451612903,11,0.1774193548387097,38,24,3.9583333333333335,40,22,5.454545454545454,2021,2023
BX0492,Claremont Park,Bronx,9,Park/Recreation,False,82,0,0.17299621149325806,,473.99881935099876,0.13414634146341464,0.6341463414634146,0.0,0.14634146341463414,0.08536585365853659,0.0,0.0,0.0,43.0,0.524390243902439,26.0,0.3170731707317073,9.0,0.10975609756097561,4.0,0.04878048780487805,13,0.15853658536585366,26,56,1.1607142857142858,12,70,0.5142857142857143,2021,2023
BX0501,University Heights (South)-Morris Heights,Bronx,0,Residential/Mixed,True,3220,55671,1.8248508346600547,57.839808877153274,1764.5277843215295,0.42391304347826086,0.3670807453416149,0.02391304347826087,0.15807453416149067,0.0037267080745341614,0.022049689440993787,0.00031055900621118014,0.0009316770186335404,1652.0,0.5130434782608696,746.0,0.23167701863354037,341.0,0.10590062111801242,481.0,0.14937888198757765,649,0.2015527950310559,1516,1704,2.2241784037558685,1434,1786,2.4087346024636056,2021,2023
BX0502,Mount Hope,Bronx,0,Residential/Mixed,True,4495,48070,1.1781735608142558,93.50946536301227,3815.2273565648757,0.34883203559510567,0.32836484983314795,0.071412680756396,0.21379310344827587,0.002224694104560623,0.035150166852057844,0.0,0.0002224694104560623,2070.0,0.46051167964404893,1119.0,0.2489432703003337,569.0,0.12658509454949946,737.0,0.16395995550611792,1024,0.2278086763070078,1819,2676,1.6993647234678624,1940,2555,2.277886497064579,2021,2023
BX0503,Fordham Heights,Bronx,0,Residential/Mixed,True,2895,33606,0.6855346090918628,86.14533119085878,4222.981541128969,0.4286701208981002,0.3609671848013817,0.03212435233160622,0.15958549222797927,0.0003454231433506045,0.017616580310880828,0.0,0.000690846286701209,1309.0,0.4521588946459413,649.0,0.2241796200345423,353.0,0.12193436960276338,584.0,0.20172711571675303,627,0.21658031088082902,1244,1651,1.8837068443367657,1422,1473,2.8961303462321792,2021,2023
BX0601,West Farms,Bronx,0,Residential/Mixed,True,1340,18526,1.0870886219310825,72.33077836554033,1232.6501933390223,0.367910447761194,0.43283582089552236,0.020895522388059702,0.12686567164179105,0.0007462686567164179,0.050746268656716415,0.0,0.0,705.0,0.5261194029850746,281.0,0.20970149253731343,148.0,0.11044776119402985,206.0,0.1537313432835821,263,0.1962686567164179,559,781,1.7893725992317544,761,579,3.9430051813471505,2021,2023
BX0602,Tremont,Bronx,0,Residential/Mixed,True,1866,32561,1.4705868707167546,57.30782224133166,1268.881177410841,0.6312968917470525,0.1907824222936763,0.03858520900321544,0.08092175777063237,0.0021436227224008574,0.04930332261521972,0.0010718113612004287,0.005894962486602358,739.0,0.39603429796355843,301.0,0.16130760986066453,298.0,0.15969989281886388,528.0,0.2829581993569132,409,0.21918542336548769,828,1038,1.9942196531791907,567,1299,1.3094688221709005,2021,2023
BX0603,Belmont,Bronx,0,Residential/Mixed,True,2321,36322,1.5230471175756526,63.900666262870985,1523.9187108633305,0.5415769065058165,0.16544592847910383,0.17535545023696683,0.05730288668677294,0.00043084877208099956,0.05945713054717794,0.0,0.00043084877208099956,1027.0,0.44248168892718653,402.0,0.17320120637656183,323.0,0.13916415338216287,569.0,0.24515295131408876,485,0.2089616544592848,994,1327,1.8726450640542578,601,1720,1.0482558139534883,2021,2023
BX0701,University Heights (North)-Fordham,Bronx,0,Residential/Mixed,True,3801,44997,1.7013667543006137,84.4722981532102,2234.086207686884,0.6385161799526441,0.26308866087871613,0.007892659826361484,0.06498289923704288,0.0028939752696658773,0.02236253617469087,0.0,0.00026308866087871614,1331.0,0.35017100762957115,856.0,0.225203893712181,701.0,0.18442515127598,913.0,0.24019994738226783,1075,0.28282031044461986,1504,2297,1.6369177187636048,1234,2567,1.4421503700818075,2021,2023
BX0702,Bedford Park,Bronx,0,Residential/Mixed,True,3325,54787,2.2811104348960747,60.68957964480625,1457.6234228447095,0.595187969924812,0.1882706766917293,0.03127819548872181,0.06917293233082707,0.003909774436090226,0.11157894736842106,0.0003007518796992481,0.0003007518796992481,1397.0,0.4201503759398496,695.0,0.20902255639097744,444.0,0.13353383458646617,789.0,0.23729323308270678,736,0.2213533834586466,1392,1933,1.800310398344542,896,2429,1.1066282420749278,2021,2023
BX0703,Norwood,Bronx,0,Residential/Mixed,True,1896,39659,1.460548710888538,47.80755944426233,1298.142256992272,0.5996835443037974,0.23470464135021096,0.025843881856540084,0.07067510548523206,0.012658227848101266,0.05643459915611814,0.0,0.0,895.0,0.4720464135021097,316.0,0.16666666666666666,200.0,0.10548523206751055,485.0,0.2558016877637131,326,0.1719409282700422,808,1088,1.8566176470588236,597,1299,1.3787528868360277,2021,2023
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,0,Residential/Mixed,True,2069,34127,1.0191482088209258,60.62648342954259,2030.126709827288,0.7191880135331078,0.14209763170613823,0.006766553890768487,0.06379893668438859,0.007249879168680522,0.055582406959884,0.0019333011116481392,0.0033832769453842437,833.0,0.402609956500725,413.0,0.19961333977767037,327.0,0.1580473658772354,496.0,0.23972933784436926,499,0.24117931367810536,830,1239,1.6747376916868442,598,1471,1.2195785180149559,2021,2023
BX0802,Kingsbridge-Marble Hill,Bronx,0,Residential/Mixed,True,1267,26309,1.1438747814169976,48.15842487361739,1107.638721111133,0.5217048145224941,0.25887924230465664,0.03867403314917127,0.11444356748224152,0.0015785319652722968,0.06393054459352802,0.0,0.0007892659826361484,642.0,0.5067087608524072,209.0,0.164956590370955,137.0,0.10812943962115233,279.0,0.2202052091554854,227,0.17916337805840568,605,662,2.2847432024169185,443,824,1.6128640776699028,2021,2023
BX0803,Riverdale-Spuyten Duyvil,Bronx,0,Residential/Mixed,True,1581,46171,5.851317902107679,34.242273288427796,270.1955399535743,0.40860215053763443,0.11005692599620494,0.018975332068311195,0.09171410499683745,0.018342820999367487,0.3181530676786844,0.033523086654016446,0.0006325110689437065,474.0,0.2998102466793169,222.0,0.14041745730550284,291.0,0.1840607210626186,594.0,0.3757115749525617,385,0.24351676154332702,587,994,1.4763581488933601,337,1244,0.812700964630225,2021,2023
BX0901,Soundview-Bruckner-Bronx River,Bronx,0,Residential/Mixed,True,3046,67145,2.992232226966422,45.364509643309255,1017.9691176871283,0.556467498358503,0.2623112278397899,0.036769533814839134,0.08305975049244911,0.002298095863427446,0.058108995403808275,0.000984898227183191,0.0,1485.0,0.48752462245567957,688.0,0.22586999343401182,316.0,0.10374261326329613,557.0,0.18286277084701247,546,0.1792514773473408,1488,1558,2.387676508344031,995,2051,1.4553876157971721,2021,2023
BX0902,Soundview-Clason Point,Bronx,0,Residential/Mixed,True,1443,36804,2.8171593846781198,39.2076948157809,512.2180902678579,0.4934164934164934,0.35065835065835066,0.00693000693000693,0.08593208593208593,0.004851004851004851,0.05682605682605683,0.001386001386001386,0.0,763.0,0.5287595287595288,310.0,0.21483021483021483,135.0,0.09355509355509356,235.0,0.16285516285516285,257,0.1781011781011781,740,703,2.6315789473684212,511,932,1.6448497854077253,2021,2023
BX0903,Castle Hill-Unionport,Bronx,0,Residential/Mixed,True,1374,38499,3.05630020924875,35.689238681524195,449.56316655088483,0.5625909752547307,0.24672489082969432,0.046579330422125184,0.10844250363901019,0.002911208151382824,0.03275109170305677,0.0,0.0,617.0,0.44905385735080056,246.0,0.17903930131004367,152.0,0.11062590975254731,359.0,0.2612809315866084,229,0.16666666666666666,608,766,1.9843342036553526,418,956,1.3117154811715481,2021,2023
BX0904,Parkchester,Bronx,0,Residential/Mixed,True,1152,30221,0.8532528476519764,38.11918864365838,1350.1273428739569,0.7604166666666666,0.036458333333333336,0.009548611111111112,0.03125,0.0008680555555555555,0.1597222222222222,0.0,0.001736111111111111,210.0,0.18229166666666666,225.0,0.1953125,219.0,0.19010416666666666,498.0,0.4322916666666667,343,0.2977430555555556,359,793,1.1317780580075663,218,934,0.7002141327623127,2021,2023
BX0991,Soundview Park,Bronx,9,Park/Recreation,False,25,0,0.7241244409819458,,34.52445268398738,0.04,0.36,0.0,0.2,0.4,0.0,0.0,0.0,15.0,0.6,5.0,0.2,0.0,0.0,5.0,0.2,1,0.04,13,12,2.7083333333333335,16,9,5.333333333333333,2021,2023
BX1001,Westchester Square,Bronx,0,Residential/Mixed,True,582,15793,1.4290410925315884,36.851769771417715,407.26610525171805,0.47079037800687284,0.21993127147766323,0.10652920962199312,0.1563573883161512,0.0,0.0429553264604811,0.0,0.003436426116838488,289.0,0.4965635738831615,145.0,0.24914089347079038,45.0,0.07731958762886598,103.0,0.17697594501718214,84,0.14432989690721648,279,303,2.301980198019802,147,435,1.013793103448276,2021,2023
BX1002,Throgs Neck-Schuylerville,Bronx,0,Residential/Mixed,True,1167,49064,6.175944355029945,23.785260068481982,188.95895638203845,0.5544130248500428,0.09940017137960583,0.11396743787489289,0.11739502999143102,0.0,0.11396743787489289,0.0,0.000856898029134533,517.0,0.44301628106255353,202.0,0.17309340188517566,151.0,0.1293916023993145,297.0,0.2544987146529563,221,0.1893744644387318,563,604,2.330298013245033,383,784,1.465561224489796,2021,2023
BX1003,Pelham Bay-Country Club-City Island,Bronx,0,Residential/Mixed,True,804,27616,3.2803798657634036,29.113557358053303,245.09356626382495,0.5149253731343284,0.10199004975124377,0.13930348258706468,0.09079601990049752,0.0,0.1517412935323383,0.0012437810945273632,0.0,266.0,0.3308457711442786,128.0,0.15920398009950248,175.0,0.21766169154228857,235.0,0.2922885572139303,228,0.2835820895522388,318,486,1.6358024691358024,198,606,0.9801980198019803,2021,2023
BX1004,Co-op City,Bronx,0,Residential/Mixed,True,201,36651,2.6993468626418813,5.484161414422526,74.46245711574801,0.5522388059701493,0.07960199004975124,0.014925373134328358,0.12437810945273632,0.0,0.22885572139303484,0.0,0.0,76.0,0.3781094527363184,44.0,0.21890547263681592,23.0,0.11442786069651742,58.0,0.2885572139303483,45,0.22388059701492538,69,132,1.3068181818181819,56,145,1.1586206896551725,2021,2023
BX1071,Hart Island,Bronx,7,Airport,False,0,0,0.455704080100842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,,0,0,,2021,2023
BX1091,Ferry Point Park-St. Raymond Cemetery,Bronx,9,Park/Recreation,False,261,0,2.0202277828896955,,129.1933524578454,0.20306513409961685,0.6590038314176245,0.007662835249042145,0.05747126436781609,0.07279693486590039,0.0,0.0,0.0,174.0,0.6666666666666666,69.0,0.26436781609195403,17.0,0.06513409961685823,1.0,0.0038314176245210726,33,0.12643678160919541,122,139,2.194244604316547,112,149,2.2550335570469797,2021,2023
BX1101,Pelham Parkway-Van Nest,Bronx,0,Residential/Mixed,True,1257,29915,1.4482054807851437,42.0190539862945,867.9707518566483,0.6435958631662689,0.14001591089896578,0.04136833731105807,0.07159904534606205,0.0,0.10182975338106603,0.0015910898965791568,0.0,533.0,0.42402545743834524,207.0,0.16467780429594273,173.0,0.13762927605409706,344.0,0.273667462211615,267,0.21241050119331742,544,713,1.9074333800841516,275,982,0.8401221995926681,2021,2023
BX1102,Morris Park,Bronx,0,Residential/Mixed,True,860,22059,2.5857943982229314,38.98635477582846,332.58638064612904,0.713953488372093,0.06162790697674419,0.046511627906976744,0.03953488372093023,0.0,0.13604651162790699,0.002325581395348837,0.0,208.0,0.24186046511627907,121.0,0.14069767441860465,163.0,0.18953488372093022,368.0,0.42790697674418604,228,0.2651162790697674,309,551,1.4019963702359346,185,675,0.8222222222222222,2021,2023
BX1103,Pelham Gardens,Bronx,0,Residential/Mixed,True,463,29211,2.793050971618545,15.850193420286876,165.76854654811262,0.6112311015118791,0.0755939524838013,0.1079913606911447,0.10583153347732181,0.0,0.09503239740820735,0.0,0.004319654427645789,178.0,0.38444924406047515,74.0,0.15982721382289417,60.0,0.12958963282937366,151.0,0.326133909287257,92,0.19870410367170627,207,256,2.021484375,116,347,1.0028818443804033,2021,2023
BX1104,Allerton,Bronx,0,Residential/Mixed,True,1194,35581,1.463602804306141,33.55723560327141,815.795102665198,0.7646566164154104,0.08458961474036851,0.02680067001675042,0.04355108877721943,0.0016750418760469012,0.07872696817420435,0.0,0.0,416.0,0.34840871021775544,204.0,0.1708542713567839,165.0,0.13819095477386933,409.0,0.3425460636515913,259,0.2169179229480737,446,748,1.4906417112299466,310,884,1.0520361990950224,2021,2023
BX1161,Hutchinson Metro Center,Bronx,6,Industrial/Transportation,False,8,517,1.1316869168371042,15.473887814313347,7.069092945210327,0.125,0.25,0.25,0.0,0.0,0.375,0.0,0.0,2.0,0.25,4.0,0.5,0.0,0.0,2.0,0.25,3,0.375,1,7,0.35714285714285715,3,5,1.7999999999999998,2021,2023
BX1201,Williamsbridge-Olinville,Bronx,0,Residential/Mixed,True,2082,59256,3.3670185738215075,35.13568246253544,618.3512072631563,0.6316042267050913,0.18011527377521613,0.040345821325648415,0.07780979827089338,0.008165225744476465,0.05811719500480307,0.001440922190201729,0.0024015369836695487,859.0,0.4125840537944284,435.0,0.20893371757925072,298.0,0.1431316042267051,490.0,0.23535062439961577,490,0.23535062439961577,893,1189,1.877628259041211,583,1499,1.1667778519012677,2021,2023
BX1202,Eastchester-Edenwald-Baychester,Bronx,0,Residential/Mixed,True,1312,53378,5.239354472760556,24.57941474015512,250.41252826490327,0.7073170731707317,0.1410060975609756,0.038871951219512195,0.051829268292682924,0.0,0.0586890243902439,0.0,0.0022865853658536584,572.0,0.43597560975609756,288.0,0.21951219512195122,180.0,0.13719512195121952,272.0,0.2073170731707317,277,0.2111280487804878,586,726,2.0179063360881546,427,885,1.4474576271186443,2021,2023
BX1203,Wakefield-Woodlawn,Bronx,0,Residential/Mixed,True,37754,48403,3.683309741439572,779.9929756420056,10250.020402911963,0.9761349790750649,0.007231021878476453,0.009270540869841606,0.0031254966361180274,7.946177888435662e-05,0.0041055252423584255,2.6487259628118875e-05,2.6487259628118875e-05,9344.0,0.24749695396514276,8141.0,0.21563278063251576,7723.0,0.20456110610796208,12546.0,0.33230915929437943,11640,0.3083117020713037,11821,25933,1.1395712027146878,18720,19034,2.950509614374278,2021,2023
BX1271,Woodlawn Cemetery,Bronx,7,Airport,False,196,0,1.6616918162220857,,117.95207636372238,0.29081632653061223,0.6275510204081632,0.00510204081632653,0.07142857142857142,0.00510204081632653,0.0,0.0,0.0,105.0,0.5357142857142857,41.0,0.20918367346938777,21.0,0.10714285714285714,29.0,0.14795918367346939,34,0.17346938775510204,101,95,2.6578947368421053,54,142,1.1408450704225352,2021,2023
BX2691,Van Cortlandt Park,Bronx,9,Park/Recreation,False,370,16,4.706349162609009,23125.0,78.6172014051943,0.13783783783783785,0.7162162162162162,0.008108108108108109,0.05405405405405406,0.07297297297297298,0.008108108108108109,0.002702702702702703,0.0,182.0,0.4918918918918919,115.0,0.3108108108108108,42.0,0.11351351351351352,31.0,0.08378378378378379,100,0.2702702702702703,163,207,1.9685990338164252,122,248,1.475806451612903,2021,2023
BX2791,Bronx Park,Bronx,9,Park/Recreation,False,67,38,3.1086414270099376,1763.157894736842,21.55282349963543,0.208955223880597,0.3880597014925373,0.0,0.14925373134328357,0.19402985074626866,0.029850746268656716,0.029850746268656716,0.0,31.0,0.4626865671641791,19.0,0.2835820895522388,4.0,0.05970149253731343,13.0,0.19402985074626866,11,0.16417910447761194,29,38,1.9078947368421053,28,39,2.153846153846154,2021,2023
BX2891,Pelham Bay Park,Bronx,9,Park/Recreation,False,42,57,9.22358055177986,736.8421052631578,4.553546181357448,0.14285714285714285,0.14285714285714285,0.0,0.047619047619047616,0.6190476190476191,0.047619047619047616,0.0,0.0,13.0,0.30952380952380953,5.0,0.11904761904761904,2.0,0.047619047619047616,22.0,0.5238095238095238,4,0.09523809523809523,10,32,0.78125,11,31,1.064516129032258,2021,2023
MN0101,Financial District-Battery Park City,Manhattan,0,Residential/Mixed,True,2030,48693,1.7862274948421912,41.689770603577514,1136.4733808329077,0.16798029556650246,0.1793103448275862,0.07586206896551724,0.05123152709359606,0.0004926108374384236,0.42758620689655175,0.09507389162561576,0.0024630541871921183,490.0,0.2413793103448276,303.0,0.14926108374384237,364.0,0.1793103448275862,873.0,0.43004926108374386,502,0.24729064039408866,698,1332,1.3100600600600603,374,1656,0.677536231884058,2021,2023
MN0102,Tribeca-Civic Center,Manhattan,0,Residential/Mixed,True,942,23777,1.2614644164217514,39.61811834966564,746.7511471088984,0.2494692144373673,0.11571125265392782,0.13694267515923567,0.09341825902335456,0.0074309978768577496,0.3343949044585987,0.06263269639065817,0.0,231.0,0.24522292993630573,121.0,0.12845010615711253,173.0,0.18365180467091294,417.0,0.4426751592356688,226,0.23991507430997877,388,554,1.7509025270758123,184,758,0.7282321899736147,2021,2023
MN0191,The Battery-Governors Island-Ellis Island-Liberty Island,Manhattan,9,Park/Recreation,False,10,0,1.114208454647253,,8.974981259827091,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0,0.0,3,7,1.0714285714285714,4,6,2.0,2021,2023
MN0201,SoHo-Little Italy-Hudson Square,Manhattan,0,Residential/Mixed,True,1686,21940,1.2000100500277415,76.84594348222424,1404.9882331910667,0.3291814946619217,0.1506524317912218,0.15895610913404506,0.09252669039145907,0.0005931198102016608,0.2568208778173191,0.010676156583629894,0.0005931198102016608,604.0,0.3582443653618031,277.0,0.16429418742586002,243.0,0.14412811387900357,562.0,0.3333333333333333,341,0.2022538552787663,757,929,2.03713670613563,302,1384,0.6546242774566474,2021,2023
MN0202,Greenwich Village,Manhattan,0,Residential/Mixed,True,1714,31968,0.984817992059864,53.61611611611612,1740.4231175904545,0.19253208868144692,0.2526254375729288,0.11668611435239207,0.088098016336056,0.019253208868144692,0.32438739789964993,0.004667444574095682,0.001750291715285881,608.0,0.3547257876312719,259.0,0.15110851808634773,276.0,0.16102683780630106,571.0,0.3331388564760793,376,0.2193698949824971,710,1004,1.7679282868525896,389,1325,0.880754716981132,2021,2023
MN0203,West Village,Manhattan,0,Residential/Mixed,True,2407,31798,1.339374325697727,75.69658469086106,1797.1077642884557,0.21977565434150395,0.17615288741171584,0.07810552555047777,0.08724553385957623,0.004985459077690071,0.2746157041960947,0.1591192355629414,0.0,755.0,0.3136684669713336,347.0,0.14416285832987122,356.0,0.14790195263813877,949.0,0.39426672206065644,476,0.19775654341503948,1026,1381,1.8573497465604636,564,1843,0.9180683667932719,2021,2023
MN0301,Chinatown-Two Bridges,Manhattan,0,Residential/Mixed,True,1560,40100,1.072245625012219,38.90274314214464,1454.8905247174337,0.41794871794871796,0.16987179487179488,0.1596153846153846,0.060897435897435896,0.025,0.13846153846153847,0.026282051282051282,0.0019230769230769232,615.0,0.3942307692307692,273.0,0.175,175.0,0.11217948717948718,497.0,0.31858974358974357,281,0.18012820512820513,601,959,1.5667361835245046,361,1199,0.9032527105921601,2021,2023
MN0302,Lower East Side,Manhattan,0,Residential/Mixed,True,3526,45800,1.5303901590020585,76.98689956331877,2303.9876329963104,0.36585365853658536,0.22858763471355645,0.12620533182076007,0.11429381735677822,0.011627906976744186,0.1505955757231991,0.0028360748723766306,0.0,1532.0,0.43448667044809985,619.0,0.17555303460011346,456.0,0.12932501418037437,919.0,0.26063528077141235,675,0.19143505388542256,1539,1987,1.936336185203825,996,2530,1.1810276679841898,2021,2023
MN0303,East Village,Manhattan,0,Residential/Mixed,True,5199,69294,1.763734501967157,75.02814096458569,2947.7225706030963,0.4283516060780919,0.23350644354683592,0.10848240046162723,0.05577995768417003,0.006732063858434314,0.16387766878245816,0.0032698595883823814,0.0,2135.0,0.41065589536449315,892.0,0.17157145604924023,716.0,0.1377187920753991,1456.0,0.28005385651086745,1108,0.21311790728986343,2272,2927,1.9405534677143834,1260,3939,0.9596344249809596,2021,2023
MN0401,Chelsea-Hudson Yards,Manhattan,0,Residential/Mixed,True,6018,62046,2.7565994610735043,96.99255391161395,2183.1245652411203,0.18909936856098372,0.09770687936191426,0.045862412761714856,0.04353605849119309,0.0029910269192422734,0.17397806580259223,0.44649385177799933,0.00033233632436025255,1056.0,0.17547357926221335,725.0,0.12047191758059156,1003.0,0.16666666666666666,3234.0,0.5373878364905285,1343,0.2231638418079096,2000,4018,1.2444001991040319,924,5094,0.5441696113074205,2021,2023
MN0402,Hell's Kitchen,Manhattan,0,Residential/Mixed,True,3045,54411,1.7077714573163636,55.962948668467774,1783.025466876576,0.3057471264367816,0.16945812807881774,0.1579638752052545,0.0883415435139573,0.0013136288998357964,0.2545155993431856,0.02167487684729064,0.0009852216748768472,1030.0,0.33825944170771755,556.0,0.1825944170771757,459.0,0.15073891625615762,1000.0,0.3284072249589491,704,0.23119868637110016,1109,1936,1.4320764462809918,635,2410,0.7904564315352697,2021,2023
MN0501,Midtown South-Flatiron-Union Square,Manhattan,0,Residential/Mixed,True,2069,28936,1.382310857330584,71.50262648603815,1496.7689713408597,0.2513291445142581,0.18559690671822135,0.11406476558724021,0.04833252779120348,0.011599806669888834,0.3320444659255679,0.05703238279362011,0.0,530.0,0.2561623972933784,302.0,0.1459642339294345,379.0,0.18318028032866118,858.0,0.41469308844852587,512,0.24746254229096182,759,1310,1.4484732824427482,485,1584,0.918560606060606,2021,2023
MN0502,Midtown-Times Square,Manhattan,0,Residential/Mixed,True,1839,21514,2.2810040973335415,85.4792228316445,806.2238915527432,0.1854268624252311,0.18433931484502447,0.11745513866231648,0.11419249592169657,0.002175095160413268,0.38499184339314846,0.011419249592169658,0.0,481.0,0.2615551930396955,257.0,0.1397498640565525,305.0,0.1658510059815117,796.0,0.4328439369222403,413,0.22457857531266992,621,1218,1.2746305418719213,382,1457,0.7865477007549759,2021,2023
MN0601,Stuyvesant Town-Peter Cooper Village,Manhattan,0,Residential/Mixed,True,324,21575,0.5179884979783846,15.017381228273464,625.4965144294002,0.6049382716049383,0.037037037037037035,0.021604938271604937,0.037037037037037035,0.0,0.2932098765432099,0.006172839506172839,0.0,98.0,0.30246913580246915,55.0,0.1697530864197531,55.0,0.1697530864197531,116.0,0.35802469135802467,82,0.25308641975308643,127,197,1.6116751269035534,64,260,0.7384615384615384,2021,2023
MN0602,Gramercy,Manhattan,0,Residential/Mixed,True,1386,26083,0.6991906722243731,53.13805927232297,1982.2918912671462,0.2712842712842713,0.1443001443001443,0.08513708513708514,0.113997113997114,0.005050505050505051,0.3629148629148629,0.015873015873015872,0.001443001443001443,391.0,0.2821067821067821,242.0,0.1746031746031746,290.0,0.20923520923520925,463.0,0.33405483405483405,412,0.2972582972582973,548,838,1.6348448687350836,266,1120,0.7125,2021,2023
MN0603,Murray Hill-Kips Bay,Manhattan,0,Residential/Mixed,True,3219,55247,1.4651925612751118,58.265607182290445,2196.980850898263,0.17117117117117117,0.1043802423112768,0.02174588381484933,0.062131096613855234,0.0024852438645542093,0.2385834109972041,0.3995029512270892,0.0,563.0,0.1748990369680025,417.0,0.12954333643988816,767.0,0.23827275551413482,1472.0,0.45728487107797455,976,0.30319975147561357,1020,2199,1.159618008185539,513,2706,0.5687361419068736,2021,2023
MN0604,East Midtown-Turtle Bay,Manhattan,0,Residential/Mixed,True,1383,40734,1.2205679009000345,33.95198114597142,1133.0791174994768,0.2205350686912509,0.1301518438177874,0.07519884309472162,0.0824295010845987,0.0021691973969631237,0.4483007953723789,0.04121475054229935,0.0,363.0,0.26247288503253796,176.0,0.1272595806218366,243.0,0.175704989154013,601.0,0.4345625451916124,325,0.23499638467100506,515,868,1.483294930875576,261,1122,0.6978609625668449,2021,2023
MN0661,United Nations,Manhattan,6,Industrial/Transportation,False,9,0,0.10138058860228769,,88.7743908777909,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,4.0,0.4444444444444444,0.0,0.0,0.0,0.0,5.0,0.5555555555555556,0,0.0,5,4,3.125,2,7,0.8571428571428571,2021,2023
MN0701,Upper West Side-Lincoln Square,Manhattan,0,Residential/Mixed,True,3213,65909,1.4676240115451213,48.749032757286564,2189.2528159288827,0.09772798008092126,0.06535947712418301,0.02707749766573296,0.034235916588857766,0.008092125739184563,0.23311546840958605,0.5343915343915344,0.0,302.0,0.09399315281668223,207.0,0.06442577030812324,336.0,0.10457516339869281,2368.0,0.7370059134765017,446,0.13881107998755057,1033,2180,1.1846330275229358,616,2597,0.711590296495957,2021,2023
MN0702,Upper West Side (Central),Manhattan,0,Residential/Mixed,True,6192,101672,2.3607262500488275,60.90172318829176,2622.92165382239,0.1618217054263566,0.09366925064599484,0.029392764857881136,0.04392764857881137,0.0009689922480620155,0.23175064599483206,0.437984496124031,0.00048449612403100775,973.0,0.15713824289405684,782.0,0.1262919896640827,1165.0,0.18814599483204134,3272.0,0.5284237726098191,1560,0.25193798449612403,1974,4218,1.169985775248933,1202,4990,0.7226452905811623,2021,2023
MN0703,Upper West Side-Manhattan Valley,Manhattan,0,Residential/Mixed,True,3860,53065,1.2263608432776227,72.7409780457929,3147.52384761699,0.32305699481865285,0.1316062176165803,0.02694300518134715,0.04766839378238342,0.0051813471502590676,0.11554404145077721,0.3494818652849741,0.0005181347150259067,1049.0,0.2717616580310881,665.0,0.172279792746114,664.0,0.17202072538860103,1482.0,0.3839378238341969,985,0.2551813471502591,1266,2594,1.220123361603701,781,3079,0.7609613510880155,2021,2023
